Sketch Map , BaseId , SketchId , GenId , Generalization Type
JK_Sketch_5.png,26 67 36 37,S9,g.26.36.37.67,OmissionMerge
JK_Sketch_5.png,21,S10,g.21,No generalization
JK_Sketch_5.png,19 6,S11,g.6.19,OmissionMerge
JK_Sketch_5.png,110,S12,g.110,No generalization
JK_Sketch_5.png,109,S13,g.109,No generalization
JK_Sketch_5.png,108,S14,g.108,No generalization
JK_Sketch_5.png,107,S15,g.107,No generalization
JK_Sketch_5.png,73 75 77 79 81 83 85 87 89 91 93 95 101 102 103 104 105 106,S16,g.73.75.77.79.81.83.85.87.89.91.93.95.101.102.103.104.105.106,Amalgamation
JK_Sketch_5.png,71,S17,g.71,No generalization
JK_Sketch_5.png,Features missing in sketch map,"1,2,3,5,7,8,9,10,12,13,14,15,16,17,20,22,23,24,25,27,28,29,30,34,35,38,40,42,44,47,49,50,51,54,56,57,58,60,61,62,69,111,112,114,116"
JK_Sketch_5.png,Features drawn extra in sketch map, 
   
JK_Sketch_7.png,0,S0,g.0,No generalization
JK_Sketch_7.png,19 6,S1,g.6.19,OmissionMerge
JK_Sketch_7.png,21,S2,g.21,No generalization
JK_Sketch_7.png,4 31,S3,g.4.31,OmissionMerge
JK_Sketch_7.png,32,S4,g.32,No generalization
JK_Sketch_7.png,33 39 41 43 45,S5,g.33.39.41.43.45,OmissionMerge
JK_Sketch_7.png,46,S6,g.46,No generalization
JK_Sketch_7.png,64 66 63,S7,g.63.64.66,OmissionMerge
JK_Sketch_7.png,68,S8,g.68,No generalization
JK_Sketch_7.png,26 67 36 37,S9,g.26.36.37.67,OmissionMerge
JK_Sketch_7.png,71,S10,g.71,No generalization
JK_Sketch_7.png,73 75 77 79 81 83 85 87 89 91 93 95 101 102 103 104 105 106,S11,g.73.75.77.79.81.83.85.87.89.91.93.95.101.102.103.104.105.106,Amalgamation
JK_Sketch_7.png,107 108,S12,g.107.108,Amalgamation
JK_Sketch_7.png,Features missing in sketch map,"1,2,3,5,7,8,9,10,12,13,14,15,16,17,20,22,23,24,25,27,28,29,30,34,35,38,40,42,44,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,65,69,111,112,113,114,115,116,109,110"
JK_Sketch_7.png,Features drawn extra in sketch map, 
   
JK_Sketch_8.png,0,S0,g.0,No generalization
JK_Sketch_8.png,3,S1,g.3,No generalization
JK_Sketch_8.png,2,S2,g.2,No generalization
JK_Sketch_8.png,1,S3,g.1,No generalization
JK_Sketch_8.png,4,S4,g.4,No generalization
JK_Sketch_8.png,19 6,S5,g.6.19,OmissionMerge
JK_Sketch_8.png,21,S6,g.21,No generalization
JK_Sketch_8.png,25,S7,g.25,No generalization
JK_Sketch_8.png,26,S8,g.26,No generalization
JK_Sketch_8.png,8 5,S9,g.5.8,OmissionMerge
JK_Sketch_8.png,33 31,S10,g.31.33,OmissionMerge
JK_Sketch_8.png,34,S11,g.34,No generalization
JK_Sketch_8.png,35,S13,g.35,No generalization
JK_Sketch_8.png,30,S14,g.30,No generalization
JK_Sketch_8.png,36,S15,g.36,No generalization
JK_Sketch_8.png,28,S16,g.28,No generalization
JK_Sketch_8.png,29,S17,g.29,No generalization
JK_Sketch_8.png,27,S18,g.27,No generalization
JK_Sketch_8.png,67 37,S19,g.37.67,OmissionMerge
JK_Sketch_8.png,68,S20,g.68,No generalization
JK_Sketch_8.png,64 66 63,S21,g.63.64.66,OmissionMerge
JK_Sketch_8.png,46,S22,g.46,No generalization
JK_Sketch_8.png,41 43 45 39,S23,g.39.41.43.45,OmissionMerge
JK_Sketch_8.png,107 108,S24,g.107.108,Amalgamation
JK_Sketch_8.png,95,S25,g.95,No generalization
JK_Sketch_8.png,77,S26,g.77,No generalization
JK_Sketch_8.png,79,S27,g.79,No generalization
JK_Sketch_8.png,85,S28,g.85,No generalization
JK_Sketch_8.png,87,S29,g.87,No generalization
JK_Sketch_8.png,91,S31,g.91,No generalization
JK_Sketch_8.png,89,S30,g.89,No generalization
JK_Sketch_8.png,93,S32,g.93,No generalization
JK_Sketch_8.png,81,S33,g.81,No generalization
JK_Sketch_8.png,83,S34,g.83,No generalization
JK_Sketch_8.png,101,S35,g.101,No generalization
JK_Sketch_8.png,105,S36,g.105,No generalization
JK_Sketch_8.png,104,S37,g.104,No generalization
JK_Sketch_8.png,102 103,S38,g.102.103,Amalgamation
JK_Sketch_8.png,16 12 14,S12,g.12.14.16,OmissionMerge
JK_Sketch_8.png,Features missing in sketch map,"7,9,10,13,15,17,20,22,23,24,32,38,40,42,44,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,65,69,111,112,113,114,115,116,71,73,75,106,109,110"
JK_Sketch_8.png,Features drawn extra in sketch map, 
   
JK_Sketch_9.png,0,S0,g.0,No generalization
JK_Sketch_9.png,3,S1,g.3,No generalization
JK_Sketch_9.png,2,S2,g.2,No generalization
JK_Sketch_9.png,1,S5,g.1,No generalization
JK_Sketch_9.png,33 4 31,S3,g.4.31.33,OmissionMerge
JK_Sketch_9.png,19 6,S4,g.6.19,OmissionMerge
JK_Sketch_9.png,24 22,S6,g.22.24,OmissionMerge
JK_Sketch_9.png,26 36,S7,g.26.36,OmissionMerge
JK_Sketch_9.png,23,S8,g.23,No generalization
JK_Sketch_9.png,21,S9,g.21,No generalization
JK_Sketch_9.png,20,S10,g.20,No generalization
JK_Sketch_9.png,35 30,S11,g.30.35,OmissionMerge
JK_Sketch_9.png,37,S12,g.37,No generalization
JK_Sketch_9.png,38,S13,g.38,No generalization
JK_Sketch_9.png,113 115,S14,g.113.115,OmissionMerge
JK_Sketch_9.png,17 34,S15,g.17.34,OmissionMerge
JK_Sketch_9.png,39,S16,g.39,No generalization
JK_Sketch_9.png,40,S17,g.40,No generalization
JK_Sketch_9.png,41 43 45,S18,g.41.43.45,OmissionMerge
JK_Sketch_9.png,46,S19,g.46,No generalization
JK_Sketch_9.png,64 63,S20,g.63.64,OmissionMerge
JK_Sketch_9.png,48 65 52 53 55 59,S21,g.48.52.53.55.59.65,OmissionMerge
JK_Sketch_9.png,66,S22,g.66,No generalization
JK_Sketch_9.png,67,S23,g.67,No generalization
JK_Sketch_9.png,68,S24,g.68,No generalization
JK_Sketch_9.png,110,S25,g.110,No generalization
JK_Sketch_9.png,71,S26,g.71,No generalization
JK_Sketch_9.png,73 75 77 79 81 83 85 87 89 91 93 95 101 102 103 104 105 106,S27 S29 S28 S30,g.73.75.77.79.81.83.85.87.89.91.93.95.101.102.103.104.105.106,Abstraction to show existence
JK_Sketch_9.png,Features missing in sketch map,"5,7,8,9,10,12,13,14,15,16,25,27,28,29,32,42,44,47,49,50,51,54,56,57,58,60,61,62,69,111,112,114,116,107,108,109"
JK_Sketch_9.png,Features drawn extra in sketch map, 
   
JK_Sketch_10.png,0,S0,g.0,No generalization
JK_Sketch_10.png,3,S1,g.3,No generalization
JK_Sketch_10.png,4,S2,g.4,No generalization
JK_Sketch_10.png,2,S3,g.2,No generalization
JK_Sketch_10.png,1,S4,g.1,No generalization
JK_Sketch_10.png,19 6,S5,g.6.19,OmissionMerge
JK_Sketch_10.png,20,S6,g.20,No generalization
JK_Sketch_10.png,21,S7,g.21,No generalization
JK_Sketch_10.png,23,S8,g.23,No generalization
JK_Sketch_10.png,22,S12,g.22,No generalization
JK_Sketch_10.png,24,S9,g.24,No generalization
JK_Sketch_10.png,25,S11,g.25,No generalization
JK_Sketch_10.png,26,S10,g.26,No generalization
JK_Sketch_10.png,36,S13,g.36,No generalization
JK_Sketch_10.png,30,S14,g.30,No generalization
JK_Sketch_10.png,28,S15,g.28,No generalization
JK_Sketch_10.png,29,S16,g.29,No generalization
JK_Sketch_10.png,27,S17,g.27,No generalization
JK_Sketch_10.png,112,S18,g.112,No generalization
JK_Sketch_10.png,111,S19,g.111,No generalization
JK_Sketch_10.png,9,S20,g.9,No generalization
JK_Sketch_10.png,10,S21,g.10,No generalization
JK_Sketch_10.png,16 12 14,S22,g.12.14.16,OmissionMerge
JK_Sketch_10.png,8 5,S23,g.5.8,OmissionMerge
JK_Sketch_10.png,31,S24,g.31,No generalization
JK_Sketch_10.png,32,S25,g.32,No generalization
JK_Sketch_10.png,33,S26,g.33,No generalization
JK_Sketch_10.png,34,S27,g.34,No generalization
JK_Sketch_10.png,17,S28,g.17,No generalization
JK_Sketch_10.png,35,S29,g.35,No generalization
JK_Sketch_10.png,113 115,S30,g.113.115,OmissionMerge
JK_Sketch_10.png,37,S31,g.37,No generalization
JK_Sketch_10.png,67,S32,g.67,No generalization
JK_Sketch_10.png,68,S33,g.68,No generalization
JK_Sketch_10.png,66,S34,g.66,No generalization
JK_Sketch_10.png,64 63,S35,g.63.64,OmissionMerge
JK_Sketch_10.png,46,S36,g.46,No generalization
JK_Sketch_10.png,45,S37,g.45,No generalization
JK_Sketch_10.png,44,S38,g.44,No generalization
JK_Sketch_10.png,60,S39,g.60,No generalization
JK_Sketch_10.png,65,S40,g.65,No generalization
JK_Sketch_10.png,59,S41,g.59,No generalization
JK_Sketch_10.png,57,S42,g.57,No generalization
JK_Sketch_10.png,58,S43,g.58,No generalization
JK_Sketch_10.png,55,S44,g.55,No generalization
JK_Sketch_10.png,54,S45,g.54,No generalization
JK_Sketch_10.png,53,S46,g.53,No generalization
JK_Sketch_10.png,51,S47,g.51,No generalization
JK_Sketch_10.png,56,S48,g.56,No generalization
JK_Sketch_10.png,52,S49,g.52,No generalization
JK_Sketch_10.png,49,S50,g.49,No generalization
JK_Sketch_10.png,50,S51,g.50,No generalization
JK_Sketch_10.png,48,S52,g.48,No generalization
JK_Sketch_10.png,40,S53,g.40,No generalization
JK_Sketch_10.png,42,S54,g.42,No generalization
JK_Sketch_10.png,43,S55,g.43,No generalization
JK_Sketch_10.png,39,S56,g.39,No generalization
JK_Sketch_10.png,38,S57,g.38,No generalization
JK_Sketch_10.png,95,S58,g.95,No generalization
JK_Sketch_10.png,77,S59,g.77,No generalization
JK_Sketch_10.png,79,S60,g.79,No generalization
JK_Sketch_10.png,85,S61,g.85,No generalization
JK_Sketch_10.png,87,S62,g.87,No generalization
JK_Sketch_10.png,81,S64,g.81,No generalization
JK_Sketch_10.png,83,S63,g.83,No generalization
JK_Sketch_10.png,93,S65,g.93,No generalization
JK_Sketch_10.png,89,S66,g.89,No generalization
JK_Sketch_10.png,105,S67,g.105,No generalization
JK_Sketch_10.png,104,S68,g.104,No generalization
JK_Sketch_10.png,102 103,S69,g.102.103,Amalgamation
JK_Sketch_10.png,101,S70,g.101,No generalization
JK_Sketch_10.png,71,S71,g.71,No generalization
JK_Sketch_10.png,107,S72,g.107,No generalization
JK_Sketch_10.png,108,S73,g.108,No generalization
JK_Sketch_10.png,Features missing in sketch map,"7,13,15,41,47,61,62,69,114,116,73,75,91,106,109,110"
JK_Sketch_10.png,Features drawn extra in sketch map, 
   
