Source,Target,Actual(N/S),Actual(E/W),Observed(N/S),Observed(E/W),Actual D,Actual D ratio,Actual Angle,Observed D,Observed D ratio,Observed Angle,O-A Distance Ratio,O-A Angle,ABS(O-A) Distance Ratio, ABS(O-A) Angle
25_0,33_18,N,W,N,W,324.575106870505,0.424609260224891,101.55226967339,252.352927464692,0.441007992558017,108.722143307429,0.016398732333126,7.16987363403899,0.016398732333126,7.16987363403899
25_0,33_19,N,W,N,W,327.426327591414,0.428339228098016,103.781597235654,258.31182706179,0.45142167143059,112.295681447805,0.023082443332574,8.51408421215099,0.023082443332574,8.51408421215099
25_0,33_20,N,W,N,W,331.040782986024,0.433067659819163,106.135588661306,265.228203628498,0.463508621941144,115.695536121449,0.030440962121981,9.55994746014299,0.030440962121981,9.55994746014299
25_0,33_21,N,W,N,W,314.745929282652,0.411750726912099,106.99565919504,248.243831746128,0.433827001743769,117.597295868644,0.02207627483167,10.601636673604,0.02207627483167,10.601636673604
25_0,33_22,N,W,N,W,299.481218108916,0.391781426796879,107.89044355201,232.441390462198,0.406210904803039,119.653159209586,0.01442947800616,11.762715657576,0.01442947800616,11.762715657576
25_0,33_23,N,W,N,W,295.48096385385,0.386548292881182,105.30613897409,224.51725991558,0.392362819344943,115.880273670069,0.00581452646376102,10.574134695979,0.00581452646376102,10.574134695979
25_0,32_24,N,W,N,W,325.613267542955,0.425967382353768,102.414292646086,254.686081284392,0.445085375343676,110.213749138596,0.019117992989908,7.79945649251,0.019117992989908,7.79945649251
25_0,32_25,N,W,N,W,336.364385748551,0.440031998682123,102.011478386365,265.979322504589,0.464821265432326,109.320544324637,0.024789266750203,7.309065938272,0.024789266750203,7.309065938272
25_0,32_26,N,W,N,W,348.110614604036,0.45539841908586,101.60044379605,277.331931086199,0.484660904984648,108.500280356196,0.029262485898788,6.899836560146,0.029262485898788,6.899836560146
25_0,32_27,N,W,N,W,350.95583767762,0.459120540834806,103.679881777375,281.369863347161,0.491717531663732,110.818212098177,0.032596990828926,7.138330320802,0.032596990828926,7.138330320802
25_0,32_28,N,W,N,W,354.255557472286,0.463437235341885,105.723234239921,286.248144098787,0.500242738099905,113.251155434234,0.03680550275802,7.527921194313,0.03680550275802,7.527921194313
25_0,32_29,N,W,N,W,342.720002334267,0.448346418363762,106.266891890764,275.263510113491,0.481046165143493,114.237236088037,0.032699746779731,7.97034419727299,0.032699746779731,7.97034419727299
25_0,32_30,N,W,N,W,332.174652855994,0.434550988751321,106.798371781305,264.36716891475,0.462003891267133,115.304941131136,0.027452902515812,8.50656934983101,0.027452902515812,8.50656934983101
25_0,32_31,N,W,N,W,328.65331277807,0.429944370517705,104.628208317766,259.077208569183,0.452759240071095,112.704923940649,0.02281486955339,8.076715622883,0.02281486955339,8.076715622883
25_0,31_32,N,W,N,W,349.150397393444,0.456758663268668,102.40421316911,275.465061305422,0.481398392824956,109.290046219189,0.024639729556288,6.885833050079,0.024639729556288,6.885833050079
25_0,31_33,N,W,N,W,365.771786774213,0.478502770254956,101.832185169068,284.922796560753,0.49792658166351,108.625722078567,0.019423811408554,6.793536909499,0.019423811408554,6.793536909499
25_0,31_34,N,W,N,W,382.426463519459,0.500290423782265,101.30993247402,295.367567617029,0.516179698687092,107.944204682321,0.0158892749048271,6.634272208301,0.0158892749048271,6.634272208301
25_0,31_35,N,W,N,W,393.428519555967,0.514683317062519,107.605968062582,302.86960890786,0.529290147624601,111.906797067402,0.014606830562082,4.30082900482,0.014606830562082,4.30082900482
25_0,31_36,N,W,N,W,408.893629199576,0.534914778521113,113.49297856924,311.746692043396,0.5448035979844,115.660888685108,0.00988881946328701,2.16791011586801,0.00988881946328701,2.16791011586801
25_0,31_37,N,W,N,W,393.361157207979,0.514595193617003,114.480118743327,301.869176962472,0.527541808549009,116.565051177078,0.012946614932006,2.08493243375101,0.012946614932006,2.08493243375101
25_0,31_38,N,W,N,W,377.955023779285,0.494440884861916,115.548073146359,292.959041505805,0.511970596474545,117.439727948199,0.017529711612629,1.89165480184001,0.017529711612629,1.89165480184001
25_0,31_39,N,W,N,W,361.167551144895,0.472479507709299,109.237639274887,283.494268019655,0.495430107734911,113.490507197874,0.022950600025612,4.25286792298699,0.022950600025612,4.25286792298699
25_0,28_40,N,W,N,W,464.014008409229,0.607023276505415,119.714250035753,459.605265418054,0.803198906814624,126.595637958722,0.196175630309209,6.881387922969,0.196175630309209,6.881387922969
25_0,28_41,N,W,N,W,536.772763839597,0.702206303990323,115.371561753096,494.79288596341,0.864692237030783,123.625834616215,0.16248593304046,8.254272863119,0.16248593304046,8.254272863119
25_0,28_42,N,W,N,W,612.800130548289,0.801665329811128,112.044481032073,531.988721684962,0.929695092388482,121.000697712972,0.128029762577354,8.956216680899,0.128029762577354,8.956216680899
25_0,28_43,N,W,N,W,663.014328653612,0.867355560081295,121.052679036229,546.385395119599,0.954854491626325,123.428311978708,0.08749893154503,2.375632942479,0.08749893154503,2.375632942479
25_0,28_44,N,W,N,W,727.145102438296,0.951251459175086,128.635196666466,561.711669809343,0.981638447343511,125.7273982228,0.030386988168425,-2.90779844366598,0.030386988168425,2.90779844366598
25_0,28_45,N,W,N,W,664.335005851716,0.86908327042079,133.109132805049,526.619407162326,0.920311763085233,128.523875461649,0.051228492664443,-4.5852573434,0.051228492664443,4.5852573434
25_0,28_46,N,W,N,W,607.062599737457,0.794159490140938,138.405650656985,493.705377730484,0.86279172480962,131.63353933657,0.068632234668682,-6.77211132041498,0.068632234668682,6.77211132041498
25_0,28_47,N,W,N,W,528.557470858184,0.691459055043841,130.319109627546,476.195338070418,0.832191455901793,129.204750039483,0.140732400857952,-1.114359588063,0.140732400857952,1.114359588063
25_0,30_48,N,W,N,W,575.026955889896,0.752250450454885,119.59657503753,522.854664318872,0.913732557919795,124.480304028409,0.16148210746491,4.88372899087899,0.16148210746491,4.88372899087899
25_0,30_49,N,W,N,W,602.176884312243,0.78776799563487,118.139650073416,533.62158876867,0.932548665128593,123.69006752598,0.144780669493723,5.55041745256399,0.144780669493723,5.55041745256399
25_0,30_50,N,W,N,W,630.575134302012,0.824918595494791,116.768226848544,544.485996146825,0.951535131964183,122.931227401711,0.126616536469392,6.163000553167,0.126616536469392,6.163000553167
25_0,30_51,N,W,N,W,644.156813206225,0.842686152248398,119.071882681036,550.543367955695,0.962120899319631,123.892117296285,0.119434747071233,4.82023461524899,0.119434747071233,4.82023461524899
25_0,30_52,N,W,N,W,658.735910665268,0.86175853227938,121.277008128358,557.323963238618,0.973970560601996,124.916221034251,0.112212028322616,3.63921290589299,0.112212028322616,3.63921290589299
25_0,30_53,N,W,N,W,631.605098142819,0.826265994525851,122.784280865869,546.714733659154,0.955430038459328,125.696053985174,0.129164043933477,2.91177311930501,0.129164043933477,2.91177311930501
25_0,30_54,N,W,N,W,605.775535986722,0.792475752924209,124.372127919152,536.210779451514,0.937073493894649,126.506594700037,0.14459774097044,2.13446678088499,0.14459774097044,2.13446678088499
25_0,30_55,N,W,N,W,589.888972604167,0.771692945547444,122.046566151225,529.159711240378,0.924751158392447,125.46215615797,0.153058212845003,3.41559000674501,0.153058212845003,3.41559000674501
25_0,29_56,N,W,N,W,570.656639320003,0.746533200898741,135.496976949434,488.234574769137,0.853231035912909,131.263202663473,0.106697835014168,-4.233774285961,0.106697835014168,4.233774285961
25_0,29_57,N,W,N,W,623.243932982905,0.815327915548076,130.770808290982,522.115887519236,0.912441483246603,128.077101302503,0.097113567698527,-2.69370698847899,0.097113567698527,2.69370698847899
25_0,29_58,N,W,N,W,680.201440751194,0.889839745709456,126.751970597844,557.412773445317,0.974125763917323,125.28674897506,0.084286018207867,-1.465221622784,0.084286018207867,1.465221622784
25_0,29_59,N,W,N,W,720.323538418675,0.942327486909081,130.834238105821,564.429800772426,0.986388610107947,126.281124038608,0.044061123198866,-4.55311406721299,0.044061123198866,4.55311406721299
25_0,29_60,N,W,N,W,764.408921978282,0.999999999999999,134.522987880142,572.218489739715,1,127.330496926152,9.99200722162641E-16,-7.19249095399002,9.99200722162641E-16,7.19249095399002
25_0,29_61,N,W,N,W,714.198851861301,0.934315169965523,138.632950739488,537.894041610427,0.940015136272684,130.173808356489,0.00569996630716096,-8.459142382999,0.00569996630716096,8.459142382999
25_0,29_62,N,W,N,W,668.80191387286,0.874926880944832,143.267173335511,505.072272056188,0.882656329902815,133.395495762438,0.007729448957983,-9.87167757307299,0.007729448957983,9.87167757307299
25_0,29_63,N,W,N,W,617.932844247658,0.808379947539668,139.660190333912,496.230793079188,0.86720510080845,132.304756255056,0.058825153268782,-7.35543407885601,0.058825153268782,7.35543407885601
25_0,27_64,N,W,N,W,529.76221080783,0.693035096237248,145.769988232617,448.361461323339,0.783549412266083,135.903643987513,0.090514316028835,-9.86634424510402,0.090514316028835,9.86634424510402
25_0,27_65,N,W,N,W,555.70495768888,0.726973406132834,142.016501744723,462.501891888022,0.808261005509278,134.123986010882,0.081287599376444,-7.89251573384101,0.081287599376444,7.89251573384101
25_0,27_66,N,W,N,W,584.476689013343,0.764612594396103,138.537419429988,477.06184085504,0.833705742490149,132.451424920652,0.069093148094046,-6.08599450933602,0.069093148094046,6.08599450933602
25_0,27_67,N,W,N,W,615.022763806349,0.804572979361199,141.005557935623,487.312015037594,0.851618785088992,133.7528288084,0.047045805727793,-7.25272912722298,0.047045805727793,7.25272912722298
25_0,27_68,N,W,N,W,647.402502312124,0.846932163790884,143.289404389026,497.803173955329,0.869952968807012,135,0.023020805016128,-8.289404389026,0.023020805016128,8.289404389026
25_0,27_69,N,W,N,W,621.55048065302,0.813112540660114,146.61673425127,483.867750526939,0.845599642799092,136.674837990529,0.0324871021389781,-9.941896260741,0.0324871021389781,9.941896260741
25_0,27_70,N,W,N,W,598.468879725588,0.782917182830306,150.13637114352,470.370067074851,0.822011304263881,138.447386851865,0.039094121433575,-11.688984291655,0.039094121433575,11.688984291655
25_0,27_71,N,W,N,W,563.283232486109,0.736887307683874,148.059309025825,459.252653775675,0.802582688274501,137.205988645194,0.065695380590627,-10.853320380631,0.065695380590627,10.853320380631
25_0,26_72,N,F,N,E,272,0.355830488341328,180,278.037767218772,0.485894413068063,-175.048111204483,0.130063924726735,4.95188879551699,0.130063924726735,4.95188879551699
25_0,26_73,N,W,N,W,279.200644698396,0.365250374074425,166.959238966103,279.329554469268,0.488151920075717,172.595121944903,0.122901546001292,5.63588297880003,0.122901546001292,5.63588297880003
25_0,26_74,N,W,N,W,300.188274254675,0.392706397876402,154.971575876148,293.163776752859,0.512328388560478,160.885197891578,0.119621990684076,5.91362201543001,0.119621990684076,5.91362201543001
25_0,26_75,N,W,N,W,376.09174412635,0.492003341814782,160.26419312612,332.174652855994,0.580503179837985,163.201628218695,0.088499838023203,2.93743509257499,0.088499838023203,2.93743509257499
25_0,26_76,N,W,N,W,454.120028186382,0.594079968364477,163.759982300282,371.614047097254,0.64942684264937,165.028856165366,0.055346874284893,1.268873865084,0.055346874284893,1.268873865084
25_0,26_77,N,W,N,W,440.528092180283,0.576298993266851,171.777930181468,360.800498891008,0.630529256499777,174.273605489621,0.054230263232926,2.49567530815298,0.054230263232926,2.49567530815298
25_0,26_78,N,F,N,E,436,0.570375341605951,180,359.801334072013,0.628783131834268,-176.175332490749,0.058407790228317,3.82466750925096,0.058407790228317,3.82466750925096
25_0,26_79,N,F,N,E,354,0.46310291497364,180,318.904374382039,0.557312250652892,-175.683972480134,0.094209335679252,4.316027519866,0.094209335679252,4.316027519866
25_1,24_8,N,W,N,W,66.8505796534331,0.0874539500146394,145.359052488084,81.2157620169878,0.141931383681661,142.001267557495,0.0544774336670216,-3.35778493058899,0.0544774336670216,3.35778493058899
25_1,24_9,N,W,N,W,129.282636111738,0.169127586550345,115.177535429635,112.071405808975,0.195854219705402,124.824489156957,0.026726633155057,9.646953727322,0.026726633155057,9.646953727322
25_1,24_10,N,W,N,W,204.533615819014,0.26757094264374,105.599085802839,149.402141885583,0.261092824794148,115.364417195553,-0.00647811784959196,9.765331392714,0.00647811784959196,9.765331392714
25_1,24_11,N,W,N,W,269.564463533308,0.352644318744577,133.04578404264,209.344214154583,0.365846644084863,139.844000375081,0.013202325340286,6.798216332441,0.013202325340286,6.798216332441
25_1,24_12,N,W,N,W,369.835098388457,0.48381839582841,147.813977214264,289.414927051111,0.505776957998609,152.195357236768,0.021958562170199,4.38138002250398,0.021958562170199,4.38138002250398
25_1,24_13,N,W,N,W,334.152659723067,0.437138617977251,159.504160481039,272.029410174709,0.475394303141877,160.232831323208,0.038255685164626,0.728670842168981,0.038255685164626,0.728670842168981
25_1,24_14,N,W,N,W,315.298271482734,0.412473301157639,173.077839615291,260.837113923613,0.455834822887775,168.948542973335,0.043361521730136,-4.12929664195599,0.043361521730136,4.12929664195599
25_1,24_15,N,W,N,W,187.882942280559,0.245788526112856,168.331225999631,167.630546142402,0.292948496331624,162.645975363739,0.047159970218768,-5.68525063589198,0.047159970218768,5.68525063589198
25_1,33_16,N,W,N,W,217.919709985123,0.285082635379437,107.354024636261,193.744677346243,0.338585139802756,114.713176880466,0.053502504423319,7.35915224420499,0.053502504423319,7.35915224420499
25_1,33_17,N,W,N,W,233.240219516275,0.305124930923951,106.181596245183,210.230825522805,0.367396072116496,112.661793794938,0.062271141192545,6.480197549755,0.062271141192545,6.480197549755
25_1,33_18,N,W,N,W,249.611698443803,0.326542104974142,105.094062825037,227.881548177995,0.398242196405873,110.820892853311,0.071700091431731,5.72683002827399,0.071700091431731,5.72683002827399
25_1,33_19,N,W,N,W,253.308112779674,0.331377755408866,107.93424938853,234.463216731324,0.409744216475729,114.706870384265,0.078366461066863,6.772620995735,0.078366461066863,6.772620995735
25_1,33_20,N,W,N,W,257.963175666606,0.337467510189441,110.893992813027,242.061975535192,0.423023687412301,118.364880842213,0.08555617722286,7.470888029186,0.08555617722286,7.470888029186
25_1,33_21,N,W,N,W,242.156973882645,0.316789831882058,112.328656378019,225.523834660552,0.394121893480122,120.658762867922,0.077332061598064,8.33010648990299,0.077332061598064,8.33010648990299
25_1,33_22,N,W,N,W,227.437903613272,0.297534339375141,113.860175191342,210.240338660306,0.367412697125425,123.160965869247,0.069878357750284,9.300790677905,0.069878357750284,9.300790677905
25_1,33_23,N,W,N,W,222.144097378256,0.290608980339148,110.556045219583,201.444781515928,0.352041720300858,119.109855556891,0.06143273996171,8.55381033730801,0.06143273996171,8.55381033730801
25_1,32_24,N,W,N,W,250.960156200143,0.328306157848944,106.196278936847,230.462578307195,0.402752763917198,112.447748638125,0.074446606068254,6.25146970127801,0.074446606068254,6.25146970127801
25_1,32_25,N,W,N,W,261.541583691772,0.342148784730174,105.524110996754,241.596771501608,0.422210704186617,111.361020161253,0.080061919456443,5.83690916449899,0.080061919456443,5.83690916449899
25_1,32_26,N,W,N,W,273.122683056534,0.357299182680515,104.850338298984,252.810205490206,0.441807124417111,110.37036510267,0.084507941736596,5.52002680368599,0.084507941736596,5.52002680368599
25_1,32_27,N,W,N,W,276.739950133695,0.362031292645689,107.452831659698,257.233357090405,0.449536954332624,112.876871804655,0.087505661686935,5.42404014495699,0.087505661686935,5.42404014495699
25_1,32_28,N,W,N,W,280.912797857271,0.367490213392946,109.9831065219,262.560469225662,0.45884653140987,115.491491013192,0.091356318016924,5.50838449129201,0.091356318016924,5.50838449129201
25_1,32_29,N,W,N,W,269.666460650931,0.352777751406979,110.854458039578,251.781651436319,0.440009639588624,116.666819772565,0.087231888181645,5.812361732987,0.087231888181645,5.812361732987
25_1,32_30,N,W,N,W,259.416653281936,0.339368950077883,111.719382656905,241.118228261573,0.421374409574305,117.946685231299,0.082005459496422,6.227302574394,0.082005459496422,6.227302574394
25_1,32_31,N,W,N,W,254.892134048895,0.333449972547726,109.003622749411,235.306183514161,0.411217371918889,115.149284003875,0.077767399371163,6.145661254464,0.077767399371163,6.145661254464
25_1,31_32,N,W,N,W,274.446716139946,0.35903128319026,105.859366266606,251.071702905764,0.438768944743412,111.250505507133,0.079737661553152,5.391139240527,0.079737661553152,5.391139240527
25_1,31_33,N,W,N,W,290.836723953492,0.380472696735158,104.94410727306,260.416973333153,0.455100591823953,110.453041681987,0.074627895088795,5.508934408927,0.074627895088795,5.508934408927
25_1,31_34,N,W,N,W,307.293019771032,0.40200082826841,104.126686612242,270.750807939699,0.473159838059158,109.63958908207,0.071159009790748,5.51290246982801,0.071159009790748,5.51290246982801
25_1,31_35,N,W,N,W,320.881598101231,0.419777410853333,111.768252210242,278.91575789116,0.487428775707737,113.899916251534,0.067651364854404,2.131664041292,0.067651364854404,2.131664041292
25_1,31_36,N,W,N,W,339.666012429857,0.444351187778924,118.677771406042,288.53076092507,0.504231803233611,117.897271030948,0.059880615454687,-0.780500375093993,0.059880615454687,0.780500375093993
25_1,31_37,N,W,N,W,324.853813276064,0.424973864035163,120.116784531898,278.856593969015,0.48732538177132,118.954820536578,0.062351517736157,-1.16196399532001,0.062351517736157,1.16196399532001
25_1,31_38,N,W,N,W,310.266014896895,0.405890101457646,121.692187669503,270.149958356465,0.472109802812119,119.981639368849,0.066219701354473,-1.710548300654,0.066219701354473,1.710548300654
25_1,31_39,N,W,N,W,289.580731403179,0.378829606872912,114.263831459939,259.855729203726,0.454119770442801,115.776174634286,0.075290163569889,1.512343174347,0.075290163569889,1.512343174347
25_1,28_40,N,W,N,W,398.968670449197,0.521930944260397,125.203790082525,439.004555785017,0.76719743184934,128.619042853987,0.245266487588943,3.41525277146199,0.245266487588943,3.41525277146199
25_1,28_41,N,W,N,W,468.363107001395,0.612712768696205,119.411064324814,473.362440419601,0.827240728685505,125.36883020754,0.2145279599893,5.95776588272599,0.2145279599893,5.95776588272599
25_1,28_42,N,W,N,W,542.20014754701,0.70930640911909,115.099884521305,509.878416879946,0.891055472730136,122.505666281582,0.181749063611046,7.40578176027699,0.181749063611046,7.40578176027699
25_1,28_43,N,W,N,W,598.368615487143,0.782786017121008,124.858664983213,524.881891476549,0.917275308100062,124.992020198559,0.134489290979054,0.133355215346,0.134489290979054,0.133355215346
25_1,28_44,N,W,N,W,668.727896830991,0.874830051826619,132.757818463716,540.817899112076,0.945124823488452,127.336051246756,0.070294771661833,-5.42176721696001,0.070294771661833,5.42176721696001
25_1,28_45,N,W,N,W,610.393315821856,0.798516734004313,138.054649975677,506.537264177079,0.88521652700787,130.355918074439,0.086699793003557,-7.69873190123801,0.086699793003557,7.69873190123801
25_1,28_46,N,W,N,W,558.920387890798,0.731179832967305,144.31932139136,474.587189039064,0.829381080039793,133.71938364705,0.098201247072488,-10.59993774431,0.098201247072488,10.59993774431
25_1,28_47,N,W,N,W,472.482803919889,0.618102157542992,136.372091649461,456.344168364185,0.797499865080841,131.26860300084,0.179397707537849,-5.10348864862101,0.179397707537849,5.10348864862101
25_1,30_48,N,W,N,W,509.494847864039,0.66652132545166,123.877206042376,501.638315920943,0.87665520236706,126.161732287613,0.2101338769154,2.284526245237,0.2101338769154,2.284526245237
25_1,30_49,N,W,N,W,535.510970942706,0.7005556261128,122.028065621591,512.191370485681,0.895097553940736,125.303606458861,0.194541927827936,3.27554083727,0.194541927827936,3.27554083727
25_1,30_50,N,W,N,W,562.896082771945,0.736380838302064,120.300398111051,522.854664318872,0.913732557919795,124.480304028409,0.177351719617731,4.179905917358,0.177351719617731,4.179905917358
25_1,30_51,N,W,N,W,578.070064957527,0.756231446725514,122.782868526599,529.159711240378,0.924751158392447,125.46215615797,0.168519711666933,2.679287631371,0.168519711666933,2.679287631371
25_1,30_52,N,W,N,W,594.27266469189,0.777427692960357,125.134193056916,536.210779451514,0.937073493894649,126.506594700037,0.159645800934292,1.37240164312099,0.159645800934292,1.37240164312099
25_1,30_53,N,W,N,W,568.40126671217,0.743582721720664,126.990859702963,525.818409719553,0.918911952598268,127.349349044641,0.175329230877604,0.358489341678009,0.175329230877604,0.358489341678009
25_1,30_54,N,W,N,W,543.960476505417,0.711609272034205,128.955907837759,515.544372484076,0.900957207304822,128.225889107571,0.189347935270617,-0.730018730188021,0.189347935270617,0.730018730188021
25_1,30_55,N,W,N,W,526.210984301924,0.688389380568839,126.499690615496,508.206650881312,0.888133920860335,127.1630257982,0.199744540291496,0.663335182704003,0.199744540291496,0.663335182704003
25_1,29_56,N,W,N,W,519.594072329545,0.679733134177504,141.564069516559,469.004264372937,0.81962444902169,133.35848877139,0.139891314844186,-8.20558074516899,0.139891314844186,8.20558074516899
25_1,29_57,N,W,N,W,567.163115867032,0.741962972382923,135.857229490915,501.905369566814,0.877121901103049,129.907884875501,0.135158928720126,-5.94934461541399,0.135158928720126,5.94934461541399
25_1,29_58,N,W,N,W,620.220122214686,0.811372165319006,131.012117782837,536.400037285606,0.937404237898008,126.891260724464,0.126032072579002,-4.12085705837301,0.126032072579002,4.12085705837301
25_1,29_59,N,W,N,W,663.976656216165,0.868614477311176,135.183052985843,543.68832983613,0.950141142911054,127.90271188551,0.081526665599878,-7.280341100333,0.081526665599878,7.280341100333
25_1,29_60,N,W,N,W,711.561662823399,0.930865198409622,138.874673203565,551.769879569373,0.964264331654778,128.967934298843,0.033399133245156,-9.906738904722,0.033399133245156,9.906738904722
25_1,29_61,N,W,N,W,665.8235501993,0.871030584619755,143.612002022815,518.299141423175,0.905771398017798,132.028296512519,0.034740813398043,-11.583705510296,0.034740813398043,11.583705510296
25_1,29_62,N,W,N,W,625.799488654313,0.818671094307416,148.926331172883,486.507964991325,0.850213639920344,135.499659828864,0.031542545612928,-13.426671344019,0.031542545612928,13.426671344019
25_1,29_63,N,W,N,W,571.112948548709,0.747130144779936,145.558646711352,477.322741968157,0.834161689157016,134.40584284464,0.0870315443770801,-11.152803866712,0.0870315443770801,11.152803866712
25_1,27_64,N,W,N,W,490.596575609737,0.64179859955072,153.226031683128,430.673890548289,0.752638892784101,138.388556990724,0.110840293233381,-14.837474692404,0.110840293233381,14.837474692404
25_1,27_65,N,W,N,W,511.926752573061,0.669702743981846,148.825104197662,444.207158879728,0.776289418892746,136.459449354992,0.1065866749109,-12.36565484267,0.1065866749109,12.36565484267
25_1,27_66,N,W,N,W,536.604137143947,0.701985706492307,144.710569266013,458.213923839073,0.800767420234011,134.646326840754,0.0987817137417041,-10.064242425259,0.0987817137417041,10.064242425259
25_1,27_67,N,W,N,W,569.722739584791,0.745311472961821,147.035156773079,468.876316313801,0.819400849013249,135.950521499701,0.0740893760514281,-11.084635273378,0.0740893760514281,11.084635273378
25_1,27_68,N,W,N,W,604.53370460215,0.790851188703584,149.1500221713,479.770778601615,0.838439839334532,137.19610719323,0.0475886506309481,-11.95391497807,0.0475886506309481,11.95391497807
25_1,27_69,N,W,N,W,582.740079280634,0.76234076097975,152.95126608853,466.411835184314,0.815093960694055,138.998973843947,0.052753199714305,-13.952292244583,0.052753199714305,13.952292244583
25_1,27_70,N,W,N,W,564.093963803904,0.737947906657126,156.934779309512,453.541618817943,0.792602173733053,140.906141113771,0.054654267075927,-16.028638195741,0.054654267075927,16.028638195741
25_1,27_71,N,W,N,W,526.616558797765,0.688919953256023,155.186864887989,442.001131220272,0.772434199777999,139.679909376927,0.083514246521976,-15.506955511062,0.083514246521976,15.506955511062
25_1,26_72,N,E,N,E,282.688874913747,0.36981367797507,-164.193806399322,281.476464380239,0.491903825946404,-169.767979395432,0.122090147971334,-5.57417299611001,0.122090147971334,5.57417299611001
25_1,26_73,N,E,N,W,272.360055808483,0.356301513466926,-177.053552619988,277.180446640812,0.484396173159125,177.932458195379,0.128094659692199,-5.01398918463298,0.128094659692199,5.01398918463298
25_1,26_74,N,W,N,W,276.557408145217,0.361792491157075,169.583971692429,285.707892785621,0.499298603433072,165.817842298677,0.137506112275997,-3.76612939375201,0.137506112275997,3.76612939375201
25_1,26_75,N,W,N,W,357.513636103576,0.467699454865511,171.960555449163,325.613267542955,0.569036606438682,167.585707353914,0.101337151573171,-4.37484809524901,0.101337151573171,4.37484809524901
25_1,26_76,N,W,N,W,438.857607886658,0.574113665171384,173.457961853788,365.760850830157,0.639197889247742,168.966559758047,0.0650842240763581,-4.49140209574099,0.0650842240763581,4.49140209574099
25_1,26_77,N,E,N,W,436.22471273416,0.570669310877763,-178.160859176592,359.139248760143,0.627626081994493,178.404429871113,0.05695677111673,-3.43471095229501,0.05695677111673,3.43471095229501
25_1,26_78,N,E,N,E,442.747106145258,0.579201908056532,-169.984523694675,362.465170740583,0.633438410746667,-172.071091518705,0.0542365026901349,-2.08656782403,0.0542365026901349,2.08656782403
25_1,26_79,N,E,N,E,362.277517933421,0.473931566622549,-167.728506935969,321.906818815632,0.562559275150402,-171.064386157418,0.0886277085278531,-3.33587922144901,0.0886277085278531,3.33587922144901
25_2,24_8,N,E,N,W,67.4240313241503,0.0882041396765197,-144.659893078442,68.3520299625402,0.119450928601821,159.443954780417,0.0312467889253013,-55.896152141141,0.0312467889253013,55.896152141141
25_2,24_9,N,W,N,W,68.0073525436772,0.0889672406853584,143.972626614896,91.9347594764896,0.16066373443876,134.118596003418,0.0716964937534016,-9.85403061147801,0.0716964937534016,9.85403061147801
25_2,24_10,N,W,N,W,132.003787824441,0.172687398104691,114.623564786164,126.400158227749,0.220894921248079,120.419579602796,0.048207523143388,5.79601481663201,0.048207523143388,5.79601481663201
25_2,24_11,N,W,N,W,219.672483483936,0.287375614239857,146.888658039628,193.600103305758,0.338332484491755,145.735352228082,0.050956870251898,-1.15330581154601,0.050956870251898,1.15330581154601
25_2,24_12,N,W,N,W,335.214856472681,0.438528184110081,159.023846607487,278.239105806499,0.486246269205774,156.936604562278,0.047718085095693,-2.087242045209,0.047718085095693,2.087242045209
25_2,24_13,N,W,N,W,315.545559309587,0.412796803173043,172.717330567605,264.370951505645,0.462010501663271,165.543244599945,0.049213698490228,-7.17408596765998,0.049213698490228,7.17408596765998
25_2,24_14,N,E,N,W,315.420354447838,0.412633010132238,-172.897514432286,257.122538879811,0.449343290177094,174.644174957145,0.036710280044856,-12.458310610569,0.036710280044856,12.458310610569
25_2,24_15,N,E,N,W,188.087745480667,0.246056449725754,-168.032897623415,161.789987329253,0.28274162794503,171.469234390052,0.036685178219276,-20.497867986533,0.036685178219276,20.497867986533
25_2,33_16,N,W,N,W,146.239529539725,0.19131060004017,116.389835272173,170.472871742104,0.297915699682559,118.369046293279,0.106605099642389,1.979211021106,0.106605099642389,1.979211021106
25_2,33_17,N,W,N,W,160.729586573226,0.210266497357539,113.853905820592,186.507372508435,0.325937340111591,115.740708356233,0.115670842754052,1.886802535641,0.115670842754052,1.886802535641
25_2,33_18,N,W,N,W,176.411450875503,0.230781517331001,111.620476047223,203.789106676486,0.356138625945455,113.42009371238,0.125357108614454,1.799617665157,0.125357108614454,1.799617665157
25_2,33_19,N,W,N,W,181.60396471443,0.237574365621533,115.436216380417,211.123186789135,0.3689555485793,117.657423071781,0.131381182957767,2.221206691364,0.131381182957767,2.221206691364
25_2,33_20,N,W,N,W,188.042548376691,0.245997322859653,119.291362170984,219.531318950167,0.383649467618611,121.590404132906,0.137652144758958,2.299041961922,0.137652144758958,2.299041961922
25_2,33_21,N,W,N,W,173.415685565061,0.226862456178904,122.04040507384,203.590274816849,0.355791150526184,124.392569127225,0.12892869434728,2.352164053385,0.12892869434728,2.352164053385
25_2,33_22,N,W,N,W,160.078105935821,0.209414230176095,125.079987037598,189.010581714358,0.33031190900583,127.476179561361,0.120897678829735,2.39619252376299,0.120897678829735,2.39619252376299
25_2,33_23,N,W,N,W,152.463110292293,0.199452290402001,120.770408178787,179.1758912354,0.313124959168834,123.157923884672,0.113672668766833,2.38751570588501,0.113672668766833,2.38751570588501
25_2,32_24,N,W,N,W,178.314329205479,0.233270863380301,113.114207983327,206.671236508615,0.361175390544657,115.201123645475,0.127904527164356,2.08691566214799,0.127904527164356,2.08691566214799
